id|listing_url|name|description|neighborhood_overview|transit|picture_url|neighbourhood|city|state|zipcode|smart_location|latitude|longitude|room_type|accommodates|amenities|price|number_of_reviews|review_scores_rating|city_name
4934600.0|https://www.airbnb.com/rooms/4934600|Garden-Level Unit Near Subway|"Two room (2 beds, 1 bath), 600sqft garden level apartment features a cozy living room and bar area with kitchenette. Amenities include a 60"" TV, premium cable, Bose sound, washer/dryer, patio with grill. Street parking available. 5-10 minute walk from redline train. This newly renovated two room garden level apartment, with private entrance, includes one bedroom, one full bathroom, and a living room area.  The entire space covers about 625 sqft and features a queen-sized day bed. There is a bar area with a kitchenette, which includes a sink, high-top table, mini fridge/freezer, and microwave. Additional amenities include a 65"" LED TV with cable and a Bose sound system in living room and a 30"" LED TV with cable in the bedroom.  You will have access to a washer and dryer. The french doors open to a patio with a charcoal grill. Street parking is available. The apartment is about a 5-10 minute walk from the redline train. Guests will be able to access the entire space. If available, we are"|Very diverse, working class, quiet neighborhood.|There is street parking available for drivers, and the property is minutes from I-93. Also, the property is about a 5-10 minute walk from two redline MBTA train stations.|https://a0.muscache.com/im/pictures/527e49da-05ad-4f53-99d2-8f25ac3deb29.jpg?aki_policy=large|Dorchester|Boston|MA|02122|Boston, MA|42.2953|-71.05953000000002|Entire home/apt|4.0|"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Single level home"",""Patio or balcony""}"|$150.00|233|93.0|Boston
13494185.0|https://www.airbnb.com/rooms/13494185|Montgomery Place - Parlor Room (Room 2)|Our home is in the heart of the South End, surrounded by restaurants and treelined streets. We are a short walk to Copley Square. Many of Boston’s premier hospitals, medical schools and universities are within walking distance. Light fills the space which contains a queen bed, kitchenette and a full private bathroom. It is conveniently located on the first floor of our brick, Victorian row house.  Walk Score of 99, Transit Score of 100, Bike Score of 87. This room does not fit a baby crib. One of us is usually around if you need us. Boston's South End is a historic district in a city full of history. Victorian bow fronts line picturesque streets. The Hynes Convention Center, Back Bay and downtown Boston are within walking distance. The waterfront and Boston Convention Center are a hop on public transportation. The South End is a friendly, safe community with its own array of cool restaurants, local shops and art galleries. Back Bay and Copley Stations are close to us. Actual checkin ti|Boston's South End is a historic district in a city full of history. Victorian bow fronts line picturesque streets. The Hynes Convention Center, Back Bay and downtown Boston are within walking distance. The waterfront and Boston Convention Center are a hop on public transportation. The South End is a friendly, safe community with its own array of cool restaurants, local shops and art galleries.|Back Bay and Copley Stations are close to us.|https://a0.muscache.com/im/pictures/08cdbb62-d081-4b76-af92-62512729b05c.jpg?aki_policy=large|South End|Boston|MA|02116|Boston, MA|42.34446|-71.07411|Entire home/apt|2.0|"{""Cable TV"",Wifi,""Air conditioning"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed"",""Long term stays allowed""}"|$145.00|163|99.0|Boston
28941685.0|https://www.airbnb.com/rooms/28941685|Room F: Old Home in Dorchester|**AVAILABLE ON OR ABOUT FEBRUARY 15, 2020 for long-term stays. Please message with direct inquiries.** This is a decent-sized room in a big old house in southern Dorchester (Mattapan city line).  The house is under renovation but you are guaranteed a warm bed and access to a working bathroom and kitchen, wifi, and free laundry machines. The house is a combination of tenants and guests. Contact information for on-site manager and resident, Crystal-Grace, is provided upon booking confirmation. The Airbnb room is on the first floor, the room location is identified in the check-in instructions. The bathroom with shower is on the second floor toward the back of the house. The kitchen is on the first floor at the back of the house. It opens out onto the back deck. Dining room and laundry facilities are next to the kitchen. There is also a half bath off of the laundry room. Guests are welcome to use the kitchen and laundry on the first floor. There is a half bath on the first floor and a full|The house is located in a residential area, but is within a short walk or bus ride from varied commercial districts. **The surrounding area can be uncomfortable for some walking around alone after dark, particularly for females. While my son and I do walk from the bus stops coming home late, I generally wouldn’t walk much further than that. If you will be coming and going after dark you might consider using Uber/Lyft or having a bicycle/car. There are three bus stops within a few blocks of the house, as well. If you have any questions or concerns, please ask me (Crystal) directly. I am comfortable in the area, but certainly do not want visitors to feel unsafe/ unprepared.  The nearest food and amenities shops are Eduardo’s Market (302 Norfolk Street) and Walgreen’s pharmacy (825 Morton Street). They are both within a 10-minute walk from the house. There is a Dunkin’ Donuts,  Portuguese/Caribbean/African eateries and specialty groceries, bbq, and a package store just past the commuter r|We are within a few blocks of a commuter rail station and bus lines.  Redline subway stations are accessible via bus, Uber/lyft, or a 20-30 minute walk. Orange line is accessible via bus or Uber/lyft. If you are driving, there is generally on-street parking available within a block of the house. No permit is required. Street sweeping days are posted on street signs. The two-car tandem driveway is generally available, as well.|https://a0.muscache.com/im/pictures/8f1a434d-4f55-44ff-b659-fa49a94b9e63.jpg?aki_policy=large|Mattapan|Boston|MA|02124|Boston, MA|42.28425|-71.08438000000002|Private room|2.0|"{Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Cleaning before checkout""}"|$32.00|2|70.0|Boston
21344653.0|https://www.airbnb.com/rooms/21344653|Sunny and Spacious 2 bed apartment in JP|Sunny and Spacious JP apartment. Walking distance to public transit, the Sam Adams Brewery, bars, cafe's, parks, SouthWest Corridor bike path and many other JP attractions. It's a spacious (1250 sq ft) second floor apartment in JP. Loads of natural light. Recently renovated, brand new kitchen appliances. Apartment is on a lockbox so guests can enter anytime. I am also around to meet people at the apartment. Delighted to show my guests around the area - I grew up here and love all the little places around. Tons to do locally and easy to get to BackBay/Downtown Jamaica Plain (JP) is one of Boston's best neighborhoods in terms or number or things to do, access to downtown/BackBay, parks, cafes, bars, eateries, bike paths, cultural spaces and just pure vibe of the neighborhood. Public Transport: The Orange line T is about a seven minute walk away from the house. From there BackBay is about 10min on the train.  Also Uber/Lyft pool are very cheap and if not rush hour can be just as cheap as |Jamaica Plain (JP) is one of Boston's best neighborhoods in terms or number or things to do, access to downtown/BackBay, parks, cafes, bars, eateries, bike paths, cultural spaces and just pure vibe of the neighborhood.|Public Transport: The Orange line T is about a seven minute walk away from the house. From there BackBay is about 10min on the train.  Also Uber/Lyft pool are very cheap and if not rush hour can be just as cheap as the train to most places in central Boston.|https://a0.muscache.com/im/pictures/601cb7b8-8a97-470f-b3e5-a073e53f8f8c.jpg?aki_policy=large|Jamaica Plain|Boston|MA|02119|Boston, MA|42.31528|-71.09794000000002|Entire home/apt|6.0|"{TV,Wifi,Kitchen,Breakfast,Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}"|$120.00|1|100.0|Boston
4410765.0|https://www.airbnb.com/rooms/4410765|Grt Location, Big 3 Bed,Nr all Colleges & Hospitls|Beautiful 3 bed apt, 2 baths,Avail for min stay 60 nights, (less May & June) 2020. Disc for longer stays. Full apt (Not shared). Quiet & safe neighborhood (Brighton, Boston). V Flexible dates, Close to Charles river (250 yds/200 m), less than 1.5 mi Harvard B.S. Within 2 m (3km) of Harvard Sq, 2 miles to BC, 2m to BU. Close to Bars/Restaurants, bus 50 yd. T v close by. Beds; Master- King size, 2nd fullsize, 3rd futon; + fold out couch. 55' flat screen TV, Netflix, Hi speed Wifi, Fully furnished Large 3 bedroom apartment located in very quiet and safe neighbourhood of Brighton, in Boston, very close to pubs, bars and restaurants.  Within a mile and a half (2kms) to Harvard University Business School and Harvard Stadium, approx 2 and a half miles to Harvard Square. Buses run frequently, stop just 100 yards from the front door - buses connect to Harvard Sq, Kenmore Sq, Boston University, Longwood Medical area, etc. Also Convenient for Boston College or Boston University, and hospitals as |Very close to the Charles river and convenient for exploring everything Boston has to offer. Very quiet and safe residential street. Less than a mile to the NEW CENTER of Asian cuisine in Boston - Allston Village. An enormous variety and number of Asian, and various other, restauarants - a buzzing culinary scene ! Very Close to Harvard,  MIT, Boston College, Boston University, Northeastern, and all the hospitals.|1 off street parking space included, another may be possible, please ask for details. Ample on street parking also available. Frequent buses from several bus stops located within 100 yards from front door. 0.8 of a mile to the green line T (public Tram/train service) also. Bicycle provided for guest use. BRAND NEW COMMUTER RAIL STATION SERVICE TO DOWNTOWN - opened May 2017; Boston Landing Station is approx 250 yards from our door, 10 minutes to Downtown. Zipcar locations within 200 yards, 180 metres. Also Hubway Bicycle rental stations within 100 yards/80 metres.|https://a0.muscache.com/im/pictures/08e08711-8def-439a-af63-e18fb8b57982.jpg?aki_policy=large|Allston-Brighton|Boston|MA|02135|Boston, MA|42.35365|-71.14827|Entire home/apt|5.0|"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance"",Bathtub,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}"|$138.00|8|88.0|Boston
24829523.0|https://www.airbnb.com/rooms/24829523|3 br town home in quaint neighborhood of Boston|We just bought a beautiful townhome in the quaint village of Lower Mills, Boston (walkable to many bars, restaurants, grocery store, and public transportation). Our home has all the modern amenities (central heat, AC, brand new appliances, speaker system, 2 TVs, internet, etc). This is a 4 bed/4 bath home but we do not rent the 4th floor (it remains locked to guests). It is rented as a 3 bed/3 bath. We love our home! It is spacious, sunny, fully updated with modern amenities, has a huge beautiful patio/deck and is walkable to everything you need (grocery store, pharmacy, bars and restaurants of Lower Mills including Steel & Rye which is consistently voted the best restaurant south of Boston!). We also have the red line trolley close by (.2 miles) which takes you into Boston in 35mins. You can also Uber which is faster if there is no traffic (weekends, etc). The River Walk of Milton and Lower Mills is just outside our front door and offers beautiful views of the Neponset river which is |Lower Mills is a quaint and up and coming neighborhood of Boston. It borders the beautiful town of Milton and has a lot to offer in terms of restaurants, cafes, shops, and bars. They are all within walking distance of our property. We recommend: Lower Mills Tavern, Steel and Rye, Yellow Door Taqueria, The Plate, and flat black coffee to name a few.|Everything you need is walkable! If you want to go into Boston, we’d recommend the trolley (red line) which takes about 35 mins to get to downtown Boston. You can also Uber which can save you time depending on traffic. With no traffic, we are about 15 mins from downtown Boston depending on traffic.|https://a0.muscache.com/im/pictures/53ab2e3e-549e-4a0c-af27-53f4a19ce953.jpg?aki_policy=large|Dorchester|Boston|MA|02126|Boston, MA|42.27241|-71.07335|Entire home/apt|6.0|"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}"|$100.00|19|97.0|Boston
12888054.0|https://www.airbnb.com/rooms/12888054|Arthouse in Historic Brewery District!|Modern private apartment with 5 star reviews.  Enjoy our extensive collection of fresh local art. Not your standard run of the mill rental. Completely redesigned with a SS kitchen, washer/dryer in unit, huge closets, tall ceilings, recessed lighting. Enjoy Japanese style garden just outside master bedroom. 1blk to T, Bella Luna restaurant/bar, gym, Ula Cafe. Walk to many shops and restaurants. Mins to Medical area. Absolutely no need for a car! Completely redesigned with a SS kitchen, washer/dryer in unit, pantry, huge closets, tall ceilings (12 ft in some places), recessed lighting, modern fixtures, and an office alcove. Versatile floor plan good for couples, families and roomies. Enjoy Japanese style garden just outside master bedroom. Across the street from the park and 1blk to T (subway), Bella Luna restaurant/bar, gym, Ula Cafe. Walk to Centre Street's many shops and restaurants. Convenient central location to downtown, 93, 95, 90, etc. Minutes to Medical area.  Absolutely no need|In the city of Boston, 4 stops on the T from downtown. Green Spaces: Jamaica Plain, often referred to in the 19th century as 'the Eden of America,' is one of the greenest neighborhoods in the city of Boston. The community contains or is bordered by a number of jewels of the Emerald Necklace park system designed in the 19th century by Frederick Law Olmsted: Olmsted Park, from Route 9 at the Riverway south to Perkins Street, including Leverett Pond, Willow Pond, and Ward's Pond... Jamaica Pond has 60 acres ((PHONE NUMBER HIDDEN)) of surface area and is the largest and deepest body of fresh water in Boston... Arnold Arboretum is a 265-acre (1.1 km2) world-renowned plant collection maintained by Harvard University, and contains Peter's Hill, the highest elevation in Jamaica Plain at 235 feet (72 m)... Franklin Park is a 527-acre (2.1 km2) park (the largest in the city) and holds the Franklin Park Zoo (the largest zoo in New England), White Stadium and the William J. Devine Golf Course. Pub|No need for a car.  Subway is 300 yards from the house and is a 8min ride downtown.  I|https://a0.muscache.com/im/pictures/2dd17a35-5d52-4aa3-8de1-d7d040a0bd5e.jpg?aki_policy=large|Jamaica Plain|Boston|MA|02130|Boston, MA|42.31642|-71.10503|Entire home/apt|6.0|"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Gym,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}"|$239.00|23|95.0|Boston
1252489.0|https://www.airbnb.com/rooms/1252489|Beacon Hill 1-Bed|Perfectly, centrally, located - just a ten min walk to the Charles River Esplanade. A short walk up the hill to the rear of the statehouse and Boston Common. Ten min walk to the North end and Fanieul Hall.  East facing bedroom for morning light, great west facing living room with outdoor balcony with bistro table for afternoon light. Hardwood floors throughout most- bedroom low-profile carpet.  One queen sized bed. Small tiled bath. Kitchen with full sized appliances, electric stove. Balcony with bistro table outside sliding doors from living room.  Flat screen Tv with basic cable. Netflix available via Roku. wifi included.  Towels;linens; toiletries available. Iron and washer dryer also available for use. I'm available by text/email/message. Whole Foods and CVS basically across the street. Starbucks a couple of blocks away. Parking on metered spots on Cambridge St. Most streets are resident park only but there are visitor spaces designated if you're lucky enough to snag one. Charles R|Whole Foods and CVS basically across the street. Starbucks a couple of blocks away.|Parking on metered spots on Cambridge St. Most streets are resident park only but there are visitor spaces designated if you're lucky enough to snag one. Charles River Park Garage and Boston Common Garage closest. $40 per night last I checked.  Accessible to Charles/MGH red line and Park Street and Gov't Center Green line. Of course Uber pool/Lyft.|https://a0.muscache.com/im/pictures/25fe3d73-dbe6-4517-b404-29043dec2544.jpg?aki_policy=large|Beacon Hill|Boston|MA|02114|Boston, MA|42.36105|-71.06593000000002|Entire home/apt|2.0|"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron}"|$200.00|65|98.0|Boston
24277032.0|https://www.airbnb.com/rooms/24277032|North End 1 Bedroom-  Walk to Subway & Hanover St|One bedroom in the North End-1 minute walk to Hanover St-Bostons' Little Italy.   Double pullout in the living room.   Nicely decorated.  Great apt in a awesome location. Guests will have access to the whole apt.  This is not a shared space. The guest will have total and sole access to the apt.   This is not a shared apt. There are over 100 restaurants cafes and shops within in a 2 minute walk. There are parking lots in the area...on Commercial St.|There are over 100 restaurants cafes and shops within in a 2 minute walk.|There are parking lots in the area...on Commercial St.|https://a0.muscache.com/im/pictures/35deeffd-b327-4768-8848-d28fc2b40ecd.jpg?aki_policy=large|North End|Boston|MA|02113|Boston, MA|42.36476|-71.05599000000002|Entire home/apt|4.0|"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}"|$180.00|3|80.0|Boston
30037052.0|https://www.airbnb.com/rooms/30037052|Queen Size Bed Boutique Hotel @ The Charlesmark|"Originally built in 1886 as a private residence in the heart of Boston's Back Bay neighborhood, the hotel has been completely renovated. Our European style boutique hotel features a hip cocktail lounge with an outdoor patio. Premier location. Exceptional value. European ambiance. The Charlesmark combines it all to create a memorable lodging experience. Ambiance - Genuine, Intimate Service **Taxes ARE included in your rate** We have a free light Continental breakfast. Our Queen Rooms feature a Queen size bed with a fold out sofa. As we are located in the heart of historic Boston our standard rooms are on the smaller size when compared to suburban chain hotels. Your room is located in our Boutique Hotel where every room has a custom sound system, DVD & VHS players featuring our library of classic and modern movies to enjoy throughout your stay.  Just steps away from the ""T"" (the Boston Subway system) we are within a short walk to many historic places in Boston and a quick trip away from "|Back Bay is a shopping and dining destination. Along Newbury Street (one block behind our hotel), locals and visitors frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses.  To the front of our hotel Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Nearby mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.|"Just steps away from the MBTA's T (subway) ""Green Line"" you can get to all of boston's ground transportation within just a few minuets. If you are arriving via air, we are directly across from the Massport Logan express which runs daily trips every 20 minutes to and from Logan Airport."|https://a0.muscache.com/im/pictures/eb162473-0258-474f-ae70-6f26e6ac9fe2.jpg?aki_policy=large|Back Bay|Boston|MA|02116|Boston, MA|42.35125|-71.0795|Hotel room|2.0|"{TV,Wifi,""Air conditioning"",Breakfast,Elevator,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed""}"|$219.00|10|100.0|Boston
9685102.0|https://www.airbnb.com/rooms/9685102|Spacious room in two-room condo in Boston MA|Double bed room in 870 sq ft apt. With newly renovated kitchen and bathroom. 2 minutes from public transportation and 20 minutes to downtown. Cleveland circle area. Very nice neighborhood. The reservoir is only within 5 minutes walking distance. This is my own apartment. I live here but I am out all day, 7am to 6 pm. 6 days/week The guests have access to their room, the living room, kitchen and bathroom. I am available with siteseeing tips. I will cook an Italian dinner every now and then Conveniently located in Brighton, a Boston neighborhood, on the green B, C and D lines. Very close to the Cleveland  Circle reservoire Green line, B, C and D lines. The Cleveland circle reservoir is nearby. Ideal to run/walk/hang out.|Conveniently located in Brighton, a Boston neighborhood, on the green B, C and D lines. Very close to the Cleveland  Circle reservoire|Green line, B, C and D lines.|https://a0.muscache.com/im/pictures/e5bc3ec4-0da0-4bb6-b843-f9339a2f9eeb.jpg?aki_policy=large|Allston-Brighton|Boston|MA|02135|Boston, MA|42.33589|-71.14895|Private room|2.0|"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"|$39.00|198|94.0|Boston
35693019.0|https://www.airbnb.com/rooms/35693019|The Blue Pad|Spacious and comfortable room 10  minutes away from downtown and the airport.  This room has been upgraded to have: -Adjustable bed with massage option -TV -Balcony -ceiling window You will NOT be disappointed, your stay in Boston can be affordable and comfy at the same time.  *New photos will be posted soon!  Feel free to inquire about anything Easy commute, 1 minute walk from subway.  10 minutes to downtown Boston. 10 minutes to the Airport. The most comfortable Bed! With an adjustable base and massage feature. A lot of workspace. A lot of empty space. The window in the ceiling, gaze into the stars as u fall asleep and wake up to fluffy clouds slowly shifting. Lovely balcony. We also have a little backyard equipped with a grill that's for you to use. 1 minute to subway 10 minutes to downtown 10 minutes to the airport 3 minute walk to the pier where you will find the most beautiful view of Boston. Multiple parks around the area. Multiple amazing restaurants, and convenience/grocery st|1 minute to subway 10 minutes to downtown 10 minutes to the airport 3 minute walk to the pier where you will find the most beautiful view of Boston. Multiple parks around the area. Multiple amazing restaurants, and convenience/grocery stores within a minute's walk.|Best bet is either the subway or Lyft/Uber|https://a0.muscache.com/im/pictures/4e85cb7c-8a68-4427-bfd8-661288068a78.jpg?aki_policy=large|East Boston|Boston|MA|02128|Boston, MA|42.36818|-71.03728000000002|Private room|1.0|"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Cleaning before checkout""}"|$150.00|2|60.0|Boston
9340410.0|https://www.airbnb.com/rooms/9340410|Two rooms in Arts & Crafts Bungalow|Relax in our 1912 Arts & Crafts bungalow in the quiet Bellevue Hill neighborhood of West Roxbury in Boston's southwest corner. Soak in the clawfoot tub. Enjoy sunsets on the front porch. Curl up in front of the stone fireplace. Free street parking. Expansive front porch. Field stone fireplace. Coffered ceilings. Built-in hutches. Window seats. We think you'll find our 1912 Arts & Crafts era bungalow's unpretentious character warmly welcoming. You'll enjoy two large private rooms, one with queen bed, one with double, both adjacent to a full bathroom with shower and clawfoot tub. Feel comfortable lounging in the living room in front of the fireplace, hanging out on the front porch, and taking a meal or playing a board game at the dining room table. Just ask for a tour of the kitchen if you'd like to prepare a meal or store things in the fridge. We'll greet you and get you oriented and settled, then give you space to relax. Let us know what you need and we'll do our best to ensure you hav|Quiet and friendly. Convenient, but uncongested. See our Guidebook for nearby attractions.|We're a 10 minute drive from I-95. Free street parking is always available right in front of our house. While we're not near a subway stop, you can hop on the MBTA 38 bus in a quick 3 minute stroll down the block to Park and Woodard Streets, or catch the more frequent 34 and 40 buses in an easy 10 minute walk to the stops at the corner of LaGrange and Washington Streets. In addition, the speedy Boston commuter rail is accessible at the bottom of the hill at the corner of Park and Railroad Streets in a brisk 15 minute hike. See our Guidebook for these public transit stops and then use G00GLE Maps Transit to plan your routes from the corner of Park and Robin Streets. In addition, ride sharing options such as Uber, Lyft, and Fasten are very convenient alternatives, and fairly cost-competitive with public transportation when traveling in a group.|https://a0.muscache.com/im/pictures/be228216-d969-41fb-b0a6-28c3ccb4bc3a.jpg?aki_policy=large|West Roxbury|Boston|MA|02132|Boston, MA|42.27701|-71.14533|Private room|4.0|"{Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Pack ’n Play/travel crib"",""Hot water"",""Private bathroom"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Handheld shower head"",""Shower chair""}"|$100.00|131|99.0|Boston
4583526.0|https://www.airbnb.com/rooms/4583526|Lovely private 4 bedroom apt|4  bedroom apartment on 2 floors in a quiet 2 family home; 2 newly renovated bathrooms, sunny eat-in kitchen, large lovely bedrooms, back porch overlooks woodsy backyard. Wifi, off-street parking. 5 min walk to subway/bus & arboretum. You will have your own private apartment complete with four good-sized bedrooms, two with queen beds and two with full beds. Three of the bedrooms have air-conditioning, the fourth and all the other rooms have good fans.  Foyer, living room, two full bathrooms, large kitchen with dining table that seats 6-8. Fully equipped including microwave, dishwasher, oven and coffee maker. Tile floors in kitchen and bathroom with wood floors through the rest of the apartment.  The apartment is spacious, quiet and peaceful, pretty and uncluttered. Two full baths and kitchen, lovely entry foyer, living room with TV/VCR,  internet access. Back porch with comfy furniture off kitchen. Welcome to hang out in the backyard. Guest access to washer and dryer in basement. Off-s|You can walk to Arnold Arboretum in minutes and it is beautiful in all seasons. Jamaica Pond is just a mile away. The center of Jamaica Plain is a short 8 minute walk. The neighborhood is  a friendly place. I love it for its music, restaurants, shops and natural beauty- and for its wonderful mix of people.|4 minute walk to the Orange Line which takes you to downtown Boston in 22 minutes. 3 minute walk to the bus. |https://a0.muscache.com/im/pictures/59111085/0466629b_original.jpg?aki_policy=large|Jamaica Plain|Boston|MA|02130|Boston, MA|42.30455|-71.11553|Entire home/apt|9.0|"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""High chair"",""Children’s books and toys"",Crib,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}"|$195.00|189|97.0|Boston
